Label,证券代码,营业总收入,现金资产比率,应收类资产比率,固定资产比率,无形资产比率,金融负债比率,少数股东权益占比,市盈率（PE）1,资产负债率,市值A,托宾Q值A,账面市值比A,资产报酬率A,净资产收益率（ROE）A
8,600187,-0.15108073,-0.67346907,-0.21853325,-1.0934103,2.9731677,0.64254814,-0.16843857,1.0008241,-1.3906773,-0.0656025,-0.08331441,-0.37367135,-0.44173902,-0.016889883
7,600188,1.5334324,-0.27509165,-1.0961258,0.65129495,2.242265,0.8994031,1.2163404,-0.32297364,1.0677023,0.24233021,-0.64277375,1.0205845,0.85099274,0.21985193
8,600189,-0.1388455,-0.5257536,-0.17674884,-0.39328152,-0.39918035,0.77540225,0.34948552,-0.37084353,1.2574288,-0.0629301,0.25691116,-0.8024795,-0.13830453,0.04104073
2,600191,-0.14652443,-1.0754199,-1.1401072,-0.975398,-0.42841512,1.394971,-0.18520844,0.6591122,-1.263949,-0.06797564,-0.12248458,-0.31130394,0.056680463,0.029333945
0,600192,-0.13350819,-0.79099584,1.3100172,-0.34284347,-0.37237632,0.52170694,-0.108073734,-0.37084353,1.445756,-0.065639876,-0.4677366,0.43130755,-0.89857143,-0.1966429
0,600193,-0.1523406,-1.1191522,4.2659483,-1.2313687,-0.68717587,-1.3026513,-0.18520844,-0.37084353,0.97458816,-0.06916087,0.4383871,-0.97159547,-1.0406353,-0.1546063
7,600195,-0.086979404,-0.6061977,0.49389553,0.9052103,0.46329522,0.6368268,0.39066246,-0.22219858,-0.6087301,-0.062526524,-0.6085041,0.8882033,-0.24718498,0.0024612981
7,600196,0.33583567,-0.49338216,-0.6414491,-0.4354514,1.1468966,1.3751185,0.56220394,-0.19383569,0.35218695,0.032329068,-0.60664624,0.88129574,0.1795669,0.059835885
2,600197,-0.1269083,-0.49758765,-0.856035,1.2091796,-0.4398627,-0.9114971,-0.12666641,-0.19022827,-0.86318076,-0.062314622,0.1717412,-0.71091425,0.86963147,0.096319824
8,600198,-0.14588039,-0.42638052,1.6219372,-1.0339156,-0.39635542,0.7733434,2.1155708,0.4666435,1.7101762,-0.062965326,1.5106146,-1.5632688,-0.83879817,-0.21187685
8,600199,-0.14031881,-0.37388325,-1.0906593,0.41808045,0.4649869,-0.3714888,-0.16551463,-0.37084353,-0.6663108,-0.0620275,1.1926681,-1.4358366,-1.1781957,-0.097473785
0,600200,-0.12701103,1.5025502,1.628545,-0.9841581,-0.12829867,1.6109846,-0.062127713,-0.37084353,0.64394313,-0.06261226,0.49350953,-1.0170555,-0.0043856725,0.027346252
2,600201,-0.1377106,-0.12470458,-0.33656624,0.28327572,0.0994042,0.3267178,-0.104056105,-0.1672561,-0.98404044,-0.06280633,-0.3639027,0.16301513,-0.06840384,0.037396308
0,600202,-0.13816705,-0.85278064,2.3316455,-0.25853074,-0.38747,0.076791815,-0.062734075,0.09518122,1.4047637,-0.06740806,-0.4506326,0.3836661,-0.32779485,-0.015201004
0,600203,-0.029042535,0.1038595,0.8393184,-0.58940035,-0.25208664,0.68066543,-0.03694687,-0.37084353,1.548872,-0.06191033,-0.38373575,0.21061356,-0.6497388,-0.1461203
8,600206,-0.04615676,-0.15905662,0.41567314,0.039852317,-0.38311765,0.88537097,0.3631715,-0.07777288,-0.3158508,-0.061155677,-0.10968525,-0.332054,-0.17508642,0.0015251338
7,600207,-0.09833033,-0.8511456,0.07503029,1.8949485,0.12625751,0.97512686,0.02462325,0.61599094,0.60877794,-0.063412294,-0.47026154,0.4384653,-0.6306691,-0.0837812
4,600208,0.070277,-0.91119426,-1.2690132,-1.2643605,-0.5172692,0.573595,-0.1303604,-0.29640266,0.6779024,-0.006720458,-0.88517165,2.338951,0.6138174,0.11173533
4,600210,-0.03938561,0.14375708,-0.11137329,0.20950209,-0.40937966,0.2735627,0.08214226,-0.26554817,0.70825315,-0.056528565,-0.53079087,0.62056375,0.4991406,0.14473748
2,600211,-0.11865812,0.5770175,-0.3643796,-0.5683626,-0.07102805,0.5951263,-0.15092841,-0.256712,-0.8942311,-0.05913999,1.0507427,-1.3689501,3.3251839,0.389831
0,600212,-0.14338082,-0.006360302,1.9815027,-0.9215503,-0.35559094,-1.3825127,-0.117169194,1.2050579,0.79088676,-0.06750143,0.9423184,-1.3127437,-0.68563724,-0.035204664
4,600215,-0.1303249,-1.1401628,-0.21078394,-0.6850945,-0.5378814,-0.45334172,-0.18520844,-0.19244176,0.14277443,-0.066737555,-0.42849347,0.3241368,0.073616944,0.06042217
2,600216,-0.04056913,-0.15994997,-0.19084004,1.1838359,0.14445534,-0.42975155,-0.09120342,0.037278146,-0.92026436,-0.054750744,-0.30371645,0.027752845,0.93449,0.11459299
0,600217,-0.10720066,-0.27551305,4.8320932,-0.71953523,-0.30081677,1.9303586,-0.16631071,0.2459482,0.7811013,-0.059998486,-0.20944902,-0.15993574,-0.04498151,0.016074453
0,600218,-0.10491993,-0.41989103,0.88846594,-0.07348337,-0.5640613,-1.3738217,-0.14513262,-0.11644283,0.16596322,-0.06568306,-0.67116493,1.1379583,-0.30249786,0.014665478
7,600219,0.23009422,1.3731318,-0.6300869,1.0048532,-0.16661595,0.12179053,0.22731249,-0.27869385,-1.015933,-0.01840624,-0.7532714,1.5237105,0.81214225,0.12187806
7,600221,0.6650754,-0.939849,-1.0655835,0.3677098,-0.5335618,1.7121753,-0.60699594,1.2690425,2.5907795,0.078438334,-0.45333996,0.39110923,0.14384085,1.0232002
0,600222,-0.1318608,-0.4408849,0.698827,-0.50990564,-0.47900116,0.28845403,-0.07131989,0.086776584,0.714048,-0.06636943,-0.36590216,0.16774136,-0.15761125,0.014334511
5,600223,-0.10873963,2.7177746,-0.604479,-0.060215164,-0.30277124,-0.07445375,0.34079182,-0.22098671,-0.8726118,-0.0630738,-0.25331384,-0.075958274,0.25360474,0.06268031
8,600225,-0.13981529,-1.1489953,-0.7123856,0.5651426,-0.13115646,0.787617,0.36468926,-0.37084353,1.4303229,-0.0596451,0.027606219,-0.5336241,-1.0717502,-0.27995208
2,600226,-0.13870068,-0.18278952,-0.88305885,-0.07385399,-0.60094965,0.50765496,-0.18520844,-0.061862946,-0.8776012,-0.06412817,0.008989162,-0.50835115,0.43154553,0.07019043
7,600227,-0.12610593,-0.9110341,-1.0576884,2.231384,2.4966404,0.30287024,-0.18520844,-0.37084353,0.27715248,-0.0661057,-0.6045139,0.8734031,-0.50343,-0.04560649
5,600228,-0.15001628,3.6686754,-0.52923447,-1.2772716,-0.7035178,-0.9879137,-0.18520844,0.2986014,-0.97673124,-0.068461284,1.9329927,-1.6967094,-0.7933326,-0.03283494
2,600229,-0.12252057,0.90230834,-0.078582525,-0.8256944,0.20859121,-1.4757172,-0.17200607,-0.28062755,-0.65661275,-0.06543413,-0.32736865,0.07933867,0.3972416,0.05595506
7,600230,-0.0936183,-0.78360456,-0.9814998,3.8020258,0.21455313,-0.58543164,0.09596588,-0.20449582,-0.62062824,-0.06545333,-0.6467206,1.0364676,-0.43290445,-0.008451164
7,600231,0.066531666,-0.42300937,-1.2692964,2.5505624,-0.16678019,-0.2744159,-0.18520844,-0.37084353,0.90839565,-0.05862134,-0.7278056,1.3959577,-3.0375023,-0.4503397
0,600232,-0.13583604,-0.38432539,0.8031379,-0.30890813,-0.32055846,0.20618142,0.008050542,-0.07678007,0.100824736,-0.068297595,-0.31705344,0.056598842,0.4890563,0.09032459
2,600233,0.6277589,-0.046030328,-0.965143,1.4301435,1.2141694,-0.06293978,-0.12268971,-0.33253166,-0.43343332,-0.009073286,-0.11405332,-0.32501352,1.1060742,0.15640266
0,600234,-0.15057825,-0.5167274,0.2594858,-1.2944145,-0.7029922,-0.14518072,-0.02780305,-0.37084353,-0.19752723,-0.06963922,-0.24964151,-0.08320593,-0.20062043,0.02943229
7,600235,-0.13466452,-0.71857506,-0.5715767,0.796349,-0.2619575,1.9241543,-0.18520844,-0.09431251,0.33086228,-0.06787615,-0.57376105,0.7633512,-0.034509335,0.056790985
7,600236,-0.03675894,-0.9435657,-0.9322665,3.5665944,-0.4838627,2.0275385,0.27682972,-0.09981236,0.42352998,-0.0060594412,-0.122787714,-0.31080747,0.9377437,0.17712878
2,600237,-0.13784212,-0.22059698,0.30854753,0.6769891,-0.6431266,-0.94952327,-0.03997869,-0.06616447,-0.8374558,-0.06709913,-0.03421294,-0.44734025,0.16295364,0.045725334
8,600238,-0.15048155,-1.0900844,-0.60954225,-0.21700104,-0.4122046,0.19582756,0.27219087,-0.37084353,1.4403063,-0.06689116,2.4793775,-1.8279608,-0.54659003,-0.08511263
4,600239,-0.13128959,-0.6163702,-1.1252351,-0.63704187,-0.7057843,1.1603719,1.2343119,-0.37084353,1.8218396,-0.05922942,-0.5127384,0.5640562,-0.23934162,-0.019482775
2,600241,-0.14834785,0.6636139,-0.13636325,0.16033761,-0.4236193,-1.4744264,-0.42681286,-0.14927943,-1.3561795,-0.06856121,0.14148349,-0.6761849,-0.30691516,0.012378967
8,600243,-0.150133,-0.054980736,-0.30205056,0.20950209,0.06560353,-0.3533072,-0.21978234,-0.37084353,-0.7456442,-0.068883546,0.32013655,-0.86509705,-1.002776,-0.06988246
8,600246,-0.14781787,-0.12633117,-1.197416,-1.2383363,-0.5034237,1.2775427,0.03654593,-0.37084353,-0.49352255,-0.05558539,0.3412273,-0.8850614,-0.7442685,-0.061366204
0,600248,1.4573758,-0.8386976,2.9263415,-1.2337068,-0.45119527,-0.9920236,0.89435744,-0.34208864,2.1690361,0.19144456,-0.7573294,1.5448123,-0.21841882,0.13296261
5,600249,-0.1405483,2.7387516,-0.8938032,-0.62351763,-0.24720871,-0.4374922,-0.19012259,0.32392424,-0.9734679,-0.06803268,-0.5811344,0.78911287,0.029164072,0.052766424
8,600250,-0.14355147,0.522329,-0.5726065,-0.9982349,1.4540426,0.87713933,0.80544144,-0.147806,0.6077745,-0.067485616,0.26329172,-0.80899614,0.9579339,0.15883859
7,600251,-0.10813936,0.51660645,-0.94419503,0.21930668,0.0021246213,0.9400188,0.048665766,-0.3165259,-0.1887037,-0.063728124,-0.39930585,0.24911138,0.8650203,0.15537572
5,600252,-0.12258962,1.3680329,-0.821588,-0.4826482,-0.08842111,0.9479772,0.58013445,1.4429411,-0.5902407,-0.061242163,-0.69083905,1.2237769,-0.6147669,-0.022748949
7,600255,-0.107706085,-0.9661524,-0.11008603,0.8390175,-0.4712983,-0.14574295,0.59290904,-0.37084353,0.68493545,-0.0656299,-0.26160526,-0.059449717,-0.109646104,0.03625967
7,600256,0.2643359,-0.8019352,-0.7807304,1.7498136,1.4090242,1.5033202,-0.28140825,-0.3002059,0.55928886,-0.008666819,-0.35416943,0.14022839,0.7077006,0.120104074
8,600257,-0.140968,-0.2397957,-0.62830186,-0.79171187,0.18361025,1.7122782,0.3935641,1.0071303,0.31754187,-0.06774478,-0.025776463,-0.45952523,-0.12291948,-0.03469214
7,600258,-0.05992864,-0.7309556,-1.1674571,-0.78876036,1.4787114,1.5263046,-0.14715259,-0.22820418,0.5961433,-0.046005454,-0.5314067,0.6225261,0.5108841,0.0972087
8,600259,-0.014853406,-0.58115005,-0.75790304,-0.44222364,1.0242418,0.49492943,0.107025504,-0.04950316,0.7072175,-0.05862053,-0.045941323,-0.43017885,-1.2863436,-0.17317829
2,600261,-0.11427803,0.96281207,-0.034000486,-0.09420442,-0.29114303,-0.78493845,-0.15091725,-0.24384245,-0.4120028,-0.0659899,-0.6190582,0.9279482,0.20652306,0.06322688
4,600262,-0.12295343,-0.151008,0.04882171,-0.85822135,-0.40272793,-1.0657359,0.092926614,-0.2365074,0.90346605,-0.06583588,-0.3834639,0.209949,0.23875839,0.12335322
8,600265,-0.14769453,-0.98907626,-0.33018145,1.1360394,0.7732004,1.7787963,1.8084009,0.10402439,1.107926,-0.06840064,0.8182701,-1.2421591,-0.5776833,-0.09545205
4,600266,0.03294714,-0.56320715,-1.2596678,-1.281126,-0.7100053,0.039173447,0.22485356,0.5575673,1.7906328,0.025753573,-0.7872267,1.707095,-0.3823967,0.007138338
7,600267,-0.028521558,-0.56774133,-0.2457888,1.6999618,0.2625606,0.8790874,-0.07902034,-0.37084353,0.3106469,-0.055818316,-0.59319717,0.83209455,0.3825892,0.09296854
0,600268,-0.065463066,0.24181545,2.1647396,-0.79109865,-0.122172505,-1.2997926,0.63612825,-0.25034228,0.9121285,-0.059884045,-0.4401541,0.3551993,0.18266977,0.115116864
7,600269,-0.08093677,-0.563342,-1.1094961,2.5016472,-0.65252113,1.0553207,0.16997576,-0.2978169,0.11952581,-0.04789994,-0.8954634,2.4161031,0.6074177,0.093157664
5,600271,-0.061696656,1.0265353,-0.16796975,-0.90475106,1.4872026,-0.9244721,0.5009909,-0.174259,-0.99796844,-0.052182604,-0.63647574,0.9955187,-0.59061193,-0.027369251
0,600272,-0.1412831,-0.44566348,1.5992042,0.25249404,-0.65680784,-0.567444,-0.027795611,0.119801074,0.627433,-0.06808759,0.27607715,-0.82191604,0.49162045,0.10987245
2,600273,-0.041222923,-0.7582704,-0.72313845,1.7928594,-0.08019266,-0.70035356,-0.1738884,-0.3000696,-0.87216073,-0.0590576,-0.60283315,0.867207,0.9703669,0.12895319
6,600276,0.16624795,2.5545266,-0.2556921,-0.5896766,-0.31403813,-1.396719,-0.13791205,0.15613654,-1.5053095,0.20300943,4.503429,-2.1081724,1.5134763,0.17630987
4,600278,0.2433639,0.8892114,-0.16877642,-0.9542996,-0.46812847,-1.100357,-0.009946934,-0.25704235,0.66365683,-0.057569154,-0.7864684,1.7028261,-0.19098862,0.035367005
7,600279,-0.09837712,-0.2881633,-1.0349039,2.4337225,0.45922205,1.3009944,0.61972296,-0.3312903,-0.14712222,-0.06262467,-0.8970824,2.42846,-0.13427511,0.010758174
7,600280,-0.12455194,-1.1252286,-1.2235386,0.7406616,-0.2596417,0.9315456,-0.09279931,-0.37084353,2.3767319,-0.05905515,-0.47649878,0.45629126,-0.11412802,-0.08533201
8,600281,-0.14913706,-0.5237562,-0.43577954,1.8732166,-0.37552974,1.094998,-0.18520844,-0.37084353,1.9961698,-0.06838324,0.6964775,-1.1653237,-1.8201228,-1.0618082
7,600282,0.62651986,-0.77743536,-0.74590576,1.5396247,0.3004016,0.83444893,0.052936357,-0.27530047,0.84379566,-0.013785653,-0.66419023,1.1084399,0.22766134,0.10080396
7,600283,-0.12832636,-0.575436,-0.6106579,1.4589238,2.1282165,1.1846352,0.66533047,-0.25778478,1.138806,-0.06195293,-0.5706759,0.75269085,0.28107804,0.121036455
4,600284,0.06950038,-0.18394414,-0.4728869,-1.2178309,-0.34650844,-1.0557463,-0.13845146,-0.29732352,1.5571294,-0.046798613,-0.7498796,1.5062324,-0.19439314,0.09177895
2,600285,-0.10942678,0.1461506,-0.19078854,-0.48129374,-0.03236586,-1.4489357,-0.17527226,-0.19914113,-0.017682947,-0.057536583,1.2878066,-1.4769497,2.3208463,0.35344163
4,600287,-0.116474904,0.18556778,0.45418793,-0.8305933,-0.53280634,-0.17563255,0.07818044,-0.28158146,-0.36152413,-0.06839087,-0.88098943,2.3082638,0.27041194,0.06042217
0,600288,-0.1349368,0.63949335,0.5931861,-0.98636836,-0.54088694,-0.9755485,0.4026484,1.0236053,-0.6075103,-0.06673652,-0.2350781,-0.11154374,-0.58578527,-0.026824573
5,600289,-0.15001753,1.9300292,-0.46330112,-0.1825603,-0.5920478,0.768505,-0.20854786,-0.37084353,0.31854987,-0.06924685,-0.5653524,0.73444265,-0.1898035,0.05496972
7,600292,-0.10410622,-0.5882295,0.10898816,0.71268314,1.7598909,0.118630916,0.110860854,0.2564092,-0.050537564,-0.06406385,-0.8255986,1.9346458,-0.13048272,0.016316531
7,600293,-0.13354772,-0.8413693,-1.1264193,2.1709528,0.21931611,0.42550907,0.06743701,0.22357903,0.2761721,-0.066477396,-0.3250782,0.0742528,-0.37351903,-0.005582151
7,600295,0.16591014,-0.82919943,-0.9812338,1.0913156,-0.25207022,0.23958302,0.5086542,-0.3128934,0.42598787,-0.028787622,-0.6963832,1.248663,0.41254047,0.12812482
7,600298,0.01952253,-0.503976,-0.6029429,1.4734049,-0.19279587,1.2682896,-0.0155083705,-0.20325877,0.30946398,-0.037087172,0.15110296,-0.6873574,0.6915183,0.147111
7,600299,0.02685647,-0.6813323,-0.46791807,1.2398738,0.8825845,0.6604091,-0.17865004,3.4704144,-0.56083816,-0.04080061,-0.1321831,-0.29533485,0.782428,0.099082924
2,600300,-0.110540405,0.17795742,-1.1151344,1.0521444,1.4872191,-0.017220452,-0.12124262,-0.21414065,-0.7298889,-0.065894,-0.45680037,0.40067503,1.0624617,0.117471464
3,600301,-0.09904614,-0.0027363142,-1.2014836,0.10915158,3.830371,0.85797185,0.51157814,-0.231844,-0.21967119,-0.062218264,-0.37291938,0.1844571,2.433584,0.3181019
0,600302,-0.14761564,-0.61131346,0.9624232,-0.74345034,-0.45899668,-1.1150544,0.020854866,-0.37084353,-0.17109808,-0.06888427,-0.17517848,-0.22184968,-1.446292,-0.1490744
7,600303,-0.13812824,-0.9688072,-0.23779921,1.2930071,1.8071593,0.09689375,-0.028390814,-0.37084353,0.6817135,-0.067565635,-0.6407561,1.0125198,-1.8630458,-0.30299875
2,600305,-0.12884767,-0.06265853,-1.1900098,0.528586,-0.2660471,-0.97422206,-0.15013233,0.42361927,-1.0088494,-0.06227815,0.5699902,-1.076237,0.13395046,0.04486293
7,600307,0.25430688,-0.848297,-1.1762706,2.2275028,0.41732433,0.6321983,-0.18520844,-0.37084353,1.9225346,-0.030911017,-0.67494065,1.1541345,-1.2227564,-0.46719822
7,600308,-0.0008486917,-0.56264246,-0.39215004,1.3232229,-0.063900016,0.5958548,-0.16994889,-0.18696643,-0.051435106,-0.06089264,-0.8962946,2.422436,-0.18491217,0.013897634
7,600309,2.181433,-0.073378794,-0.93423164,0.9926835,-0.11560289,0.81827873,0.122325964,-0.25964144,1.2056706,0.33031538,-0.17547728,-0.22132194,0.5627063,0.20833993
7,600310,-0.10692331,-0.52379835,-0.97883946,2.64251,-0.3750206,1.8350319,1.1694978,1.0859721,1.5894316,-0.052296273,-0.6659734,1.1159416,0.41407034,0.17504841
0,600312,-0.028348982,0.85041785,1.597608,-0.65196776,0.17620301,-1.5312598,-0.026646122,-0.1581997,0.38465953,-0.038908295,0.014594951,-0.5160249,0.47181815,0.13961412
2,600313,-0.10526522,0.37022263,-0.5754728,-0.4607277,0.4497454,-0.049719304,1.0943869,-0.15121935,0.13622469,-0.063068576,-0.030612692,-0.45255512,-0.09484285,0.03271927
2,600315,-0.08226452,-0.6915216,-0.60301155,-0.84990597,0.41937733,-0.14070658,-0.18520844,-0.1962411,-0.4531654,-0.05751339,-0.32175243,0.06691132,-0.14996183,0.01913448
0,600316,-0.1051505,-0.69721884,1.3098457,-0.78192747,-0.6328944,-1.5902115,-0.18520844,3.3144472,1.103604,-0.04804358,0.029378984,-0.53599703,-0.5424098,-0.015556557
4,600318,-0.14915663,-0.79033005,-1.1813252,-1.2746031,-0.7098082,1.5610405,1.649913,-0.06933644,0.3908825,-0.065357976,-0.24191986,-0.09830718,0.25886238,0.056859072
7,600319,-0.14266169,-1.059862,-1.0279012,2.7385612,1.2974064,1.2640886,-0.15492,1.3873833,1.5844698,-0.06799224,-0.34808677,0.1261709,-0.96172774,-0.36104095
4,600320,0.24806805,-0.799685,-0.4837342,0.6228381,0.14856136,0.2615538,0.3100012,-0.14182624,1.6894132,-0.0058013364,-0.7092572,1.3077036,-0.25183928,0.042394858
4,600322,-0.1369023,-1.1399859,-0.067838214,-1.2975681,-0.7047824,0.6780047,3.4120698,-0.37084353,2.5642905,-0.056576706,-0.60246664,0.8658583,-0.25901467,-0.8265057
3,600323,-0.014970804,-0.80748075,-0.15685642,-0.30217633,4.6332765,1.4610693,0.0005100537,-0.28329787,1.019005,-0.036932558,-0.60197675,0.86406004,0.66094214,0.17216617
4,600325,0.34606892,-0.6269303,-1.235227,-1.2312541,-0.6926286,0.28443918,2.9376366,-0.32522324,1.3421613,0.20040321,-0.8994458,2.4466026,-0.4127789,0.00499367
7,600326,-0.12073244,0.26430947,-0.0046338327,0.4235252,0.13164459,0.8097422,1.1078422,-0.37084353,0.62842715,-0.05825476,-0.5420607,0.6568489,-0.51161814,-0.042813126
4,600327,-0.10938773,-0.6111365,-1.1408366,-0.9011729,-0.24786568,1.0609511,0.044171978,-0.22337474,-0.14777121,-0.0660106,-0.70277065,1.2777318,0.1265165,0.044931013
7,600328,-0.0017057323,-0.9084383,-0.8229611,2.4604678,0.24883011,-0.67273664,0.17951761,-0.309933,-0.4917413,-0.05548719,-0.71468925,1.3331486,0.52045125,0.0813601
2,600329,-0.064322636,-0.14319535,0.5906802,-0.68816054,-0.25320348,-0.38955164,-0.16571179,-0.175874,0.0079269,-0.04920893,0.5203763,-1.0383412,1.2709787,0.21178956
0,600330,-0.11256408,0.41854808,0.42571378,-0.02666392,-0.38103178,-0.13068135,-0.15841682,-0.17712931,-0.43381536,-0.06014764,-0.6198086,0.9308097,-0.35016134,0.009150619
6,600331,-0.11480387,-0.06865919,-1.1333963,1.3178927,-0.18248157,0.018976487,-0.18520844,-0.37084353,1.9102912,-0.057369336,4.991389,-2.1498406,0.11154087,0.08627922
4,600332,0.7810244,0.45388618,0.6070112,-0.93748015,-0.12107209,-0.08963809,-0.00624551,-0.28609467,0.5060163,0.0019441545,-0.58299315,0.7956686,0.53531915,0.1428557
7,600333,-0.12974729,-0.8964202,-1.0407394,2.598123,-0.00068388943,1.0255816,-0.097583264,-0.37084353,1.3892385,-0.06444935,-0.58698165,0.809816,-0.6082811,-0.10624725
4,600335,0.29936832,-0.48994356,0.1648895,-0.81014854,-0.4389922,-0.532134,-0.1987642,3.0671763,1.3064667,-0.041948214,-0.7216257,1.3661227,-0.2674829,0.033793494
0,600336,-0.05213333,-0.55354875,0.684118,-0.3948449,0.2843389,-0.61055017,0.11345743,0.17740338,1.1283715,-0.062014725,-0.4033282,0.2592284,-0.43225804,-0.017031725
7,600337,-0.113960244,-0.8388325,-1.0261762,0.18482551,0.31446058,1.5389748,-0.16366206,-0.37084353,0.99536973,-0.06405877,-0.74588156,1.4858147,-1.5275483,-0.2816372
2,600338,-0.13440278,-1.1676294,-1.1592873,1.6430749,-0.020704793,-1.1460011,-0.1087359,-0.37084353,-0.19784482,-0.06054919,0.23564668,-0.78043157,0.61670476,0.08887022
4,600339,0.65629673,0.90969956,-0.2760136,-1.0385786,-0.47701386,-1.3179466,-0.17758982,-0.18360937,1.6020248,0.013275266,-0.74618816,1.4873744,-0.35565603,0.024168966
4,600340,0.06696204,-1.089781,-0.43142858,-1.163188,-0.5016499,0.8109815,2.5487602,-0.37084353,2.4027514,0.17878208,-0.73789155,1.4456124,-0.40153104,-0.19312331
8,600343,-0.14367354,-0.92123187,0.7426968,0.21064763,-0.16093324,-0.13321933,-0.104349986,-0.37084353,0.25036433,-0.06433789,0.6574802,-1.1389366,-1.1405735,-0.12470955
2,600345,-0.14610039,0.2809798,-0.05705957,-1.2647245,-0.6183427,-1.1605124,-0.18520844,-0.16552304,-0.82247376,-0.06557079,-0.38098583,0.2039171,-0.35332885,0.006612573
7,600346,2.659903,-0.49374455,-1.2479451,2.1921253,-0.15904447,1.5721468,-0.1841073,-0.25765765,1.679554,0.18817441,-0.545383,0.6677009,0.30870217,0.13701555
7,600348,0.14113545,-0.20473571,-1.0566328,1.1287752,2.0658708,0.86985797,0.29269192,-0.33047444,0.6180387,-0.011884254,-0.7453726,1.4832346,0.33251238,0.09195673
3,600350,0.16169596,-0.988933,-1.0262964,-0.7861862,7.407149,1.3388186,0.70837116,-0.29245374,1.1019332,0.04796907,-0.75120765,1.513058,0.18588038,0.0891558
2,600351,-0.11951112,0.07114247,-0.24736783,0.79523045,-0.043271422,-0.6856958,-0.14459321,-0.19383138,-1.0039475,-0.0662339,-0.31640807,0.05518762,1.1000409,0.12413242
4,600352,0.014740337,-0.06517847,-1.0005169,-0.7890906,-0.5728317,0.66129994,0.10935796,-0.23241356,0.4096296,-0.012893931,-0.7281956,1.3978537,-0.048623066,0.05888081
0,600353,-0.13537624,-0.45699057,2.0669165,-0.3329378,-0.4264114,-0.086704165,0.009452992,-0.054640666,-0.050519153,-0.065288536,0.21766107,-0.7613703,0.058339637,0.049575903
5,600354,-0.1421459,2.319456,-1.0188389,-0.16609801,0.2660425,-0.088402756,0.5925817,-0.163986,0.81169134,-0.06726054,0.29517454,-0.84088737,0.75389886,0.1488169
6,600355,-0.15141992,-0.039304882,-0.563836,0.99266994,0.38955128,0.092340425,-0.21584283,-0.37084353,0.30099946,-0.06890878,4.7661166,-2.1314008,-2.753396,-0.40593144
