Time,Opening,Highest,Lowest,Closing,Change,Pct_Change,Trading_Volume,Trading_Amount
1991-01-22,133.72,134.24,133.66,133.72,-0.52,-0.3874,35400.0,180000.0
1991-01-23,133.17,133.72,133.14,133.17,-0.55,-0.4113,109500.0,575000.0
1991-01-24,132.61,133.17,132.57,132.61,-0.56,-0.4205,185700.0,917000.0
1991-01-25,132.05,132.07,132.03,132.05,-0.56,-0.4223,344700.0,1722000.0
1991-01-28,131.46,131.55,131.46,131.46,-0.59,-0.4468,510700.0,2565000.0
1991-01-29,130.95,130.97,130.95,130.95,-0.51,-0.388,138700.0,710000.0
1991-01-30,130.44,130.95,130.41,130.44,-0.51,-0.3895,52700.0,260000.0
1991-01-31,129.93,130.46,129.93,129.97,-0.47,-0.3603,51000.0,244000.0
1991-02-01,129.5,129.97,129.45,129.51,-0.46,-0.3539,34500.0,140000.0
1991-02-04,129.05,129.58,129.05,129.05,-0.46,-0.3552,55300.0,273000.0
1991-02-05,128.56,128.58,128.53,128.58,-0.47,-0.3642,856200.0,4250000.0
1991-02-06,129.13,129.15,128.06,129.14,0.56,0.4355,664100.0,3847000.0
1991-02-07,129.74,129.79,129.14,129.79,0.65,0.5033,213300.0,1504000.0
1991-02-08,130.36,130.39,129.79,130.38,0.59,0.4546,123400.0,879000.0
1991-02-11,130.92,130.97,130.39,130.97,0.59,0.4525,931700.0,4834000.0
1991-02-12,131.54,131.56,130.97,131.35,0.38,0.2901,377400.0,1986000.0
1991-02-13,131.93,131.93,131.35,131.92,0.57,0.434,115200.0,673000.0
1991-02-14,132.53,132.53,132.3,132.53,0.61,0.4624,362400.0,1883000.0
1991-02-19,133.12,133.14,133.08,133.13,0.6,0.4527,174800.0,1216000.0
1991-02-20,133.63,133.67,133.13,133.67,0.54,0.4056,87600.0,520000.0
1991-02-21,134.24,134.28,133.67,134.28,0.61,0.4563,322000.0,1771000.0
1991-02-22,134.85,134.87,134.28,134.87,0.59,0.4394,342700.0,2003000.0
1991-02-25,134.37,134.87,134.33,134.4,-0.47,-0.3485,81000.0,621000.0
1991-02-26,133.9,134.44,133.9,133.93,-0.47,-0.3497,109400.0,2545000.0
1991-02-27,133.44,133.98,133.44,133.47,-0.46,-0.3435,21400.0,141000.0
1991-02-28,132.99,133.52,132.98,133.01,-0.46,-0.3446,225800.0,1187000.0
1991-03-01,132.53,132.53,132.47,132.53,-0.48,-0.3609,712400.0,3777000.0
1991-03-04,132.09,132.09,131.98,131.99,-0.54,-0.4075,251800.0,1418000.0
1991-03-05,131.42,131.99,131.41,131.46,-0.53,-0.4015,98200.0,934000.0
1991-03-06,130.89,130.95,130.89,130.94,-0.52,-0.3956,71900.0,1345000.0
1991-03-07,130.41,130.94,130.41,130.41,-0.53,-0.4048,56800.0,427000.0
1991-03-08,129.84,130.41,129.84,129.89,-0.52,-0.3987,93300.0,541000.0
1991-03-11,129.3,129.89,129.3,129.31,-0.58,-0.4465,51400.0,299000.0
1991-03-12,128.73,129.31,128.73,128.77,-0.54,-0.4176,95700.0,783000.0
1991-03-13,126.13,128.77,126.13,126.15,-2.62,-2.0346,49800.0,418000.0
1991-03-14,125.61,126.15,125.61,125.63,-0.52,-0.4122,32600.0,242000.0
1991-03-15,125.08,125.62,125.08,125.17,-0.46,-0.3662,79000.0,403000.0
1991-03-18,124.7,125.17,124.69,124.71,-0.46,-0.3675,125000.0,1210000.0
1991-03-19,124.23,124.71,124.22,124.22,-0.49,-0.3929,89200.0,682000.0
1991-03-20,123.66,124.21,123.63,123.66,-0.56,-0.4508,67800.0,433000.0
1991-03-21,123.14,123.66,123.12,123.12,-0.54,-0.4367,15100.0,131000.0
1991-03-22,122.62,123.12,122.62,122.62,-0.5,-0.4061,20700.0,120000.0
1991-03-25,122.12,122.62,122.1,122.12,-0.5,-0.4078,44300.0,324000.0
1991-03-26,121.62,122.14,121.62,121.62,-0.5,-0.4094,116400.0,709000.0
1991-03-27,121.12,121.64,121.12,121.12,-0.5,-0.4111,66800.0,366000.0
1991-03-28,120.65,121.15,120.61,120.61,-0.51,-0.4211,96100.0,505000.0
1991-03-29,120.16,120.61,120.11,120.19,-0.42,-0.3482,218500.0,2186000.0
1991-04-01,120.69,120.73,119.68,120.73,0.54,0.4493,1199900.0,5666000.0
1991-04-02,121.21,121.29,120.73,121.21,0.48,0.3976,81600.0,387000.0
1991-04-03,121.71,121.71,121.21,121.71,0.5,0.4125,206300.0,977000.0
1991-04-04,122.2,122.2,121.24,121.72,0.01,0.0082,1051700.0,5045000.0
1991-04-05,121.07,121.73,121.03,121.54,-0.18,-0.1479,1158900.0,6035000.0
1991-04-08,121.11,121.11,121.05,121.09,-0.45,-0.3702,186200.0,1675000.0
1991-04-09,120.6,121.1,120.6,120.62,-0.47,-0.3881,32000.0,297000.0
1991-04-10,120.15,120.62,120.09,120.16,-0.46,-0.3814,46600.0,281000.0
1991-04-11,119.64,120.16,119.62,119.64,-0.52,-0.4328,23900.0,576000.0
1991-04-12,119.2,119.65,119.15,119.21,-0.43,-0.3594,39900.0,301000.0
1991-04-15,118.73,119.22,118.72,118.77,-0.44,-0.3691,30100.0,386000.0
1991-04-16,118.36,118.77,118.34,118.34,-0.43,-0.362,10500.0,177000.0
1991-04-17,117.92,118.34,117.89,117.9,-0.44,-0.3718,20100.0,259000.0
1991-04-18,117.45,117.93,117.45,117.45,-0.45,-0.3817,17800.0,133000.0
1991-04-19,117.08,117.5,117.05,117.08,-0.37,-0.315,64600.0,424000.0
1991-04-22,116.63,117.08,116.58,116.63,-0.45,-0.3844,43000.0,321000.0
1991-04-23,116.21,116.63,116.15,116.19,-0.44,-0.3773,28200.0,264000.0
1991-04-24,115.7,116.19,115.7,115.79,-0.4,-0.3443,14800.0,121000.0
1991-04-25,115.38,115.79,115.33,115.36,-0.43,-0.3714,149500.0,998000.0
1991-04-26,116.31,116.31,114.52,115.56,0.2,0.1734,1335400.0,5806000.0
1991-04-29,114.86,116.29,114.75,114.75,-0.81,-0.7009,841100.0,3610000.0
1991-04-30,113.89,114.87,113.89,113.94,-0.81,-0.7059,485000.0,2734000.0
1991-05-02,113.04,113.2,113.03,113.16,-0.78,-0.6846,146500.0,1124000.0
1991-05-03,112.46,113.17,112.3,112.41,-0.75,-0.6628,423000.0,2386000.0
1991-05-06,111.65,112.41,111.57,111.61,-0.8,-0.7117,276400.0,1423000.0
1991-05-07,110.8,110.9,110.8,110.82,-0.79,-0.7078,187500.0,907000.0
1991-05-08,110.16,110.82,110.0,110.03,-0.79,-0.7129,42300.0,375000.0
1991-05-09,109.36,110.12,109.29,109.29,-0.74,-0.6725,225500.0,1220000.0
1991-05-10,108.61,109.4,108.53,108.53,-0.76,-0.6954,24900.0,313000.0
1991-05-13,107.88,107.88,107.74,107.84,-0.69,-0.6358,23500.0,182000.0
1991-05-14,107.21,107.84,107.06,107.19,-0.65,-0.6027,26700.0,185000.0
1991-05-15,106.56,106.6,106.42,106.57,-0.62,-0.5784,39000.0,307000.0
1991-05-16,105.83,105.86,105.69,105.77,-0.8,-0.7507,310800.0,1445000.0
1991-05-17,105.12,106.75,104.96,106.75,0.98,0.9265,2019200.0,7633000.0
1991-05-20,107.76,107.82,106.71,107.82,1.07,1.0023,86300.0,924000.0
1991-05-21,108.89,108.89,108.62,108.81,0.99,0.9182,77100.0,1309000.0
1991-05-22,109.71,109.82,108.11,108.25,-0.56,-0.5147,1867700.0,7967000.0
1991-05-23,107.52,109.16,107.35,109.08,0.83,0.7667,560900.0,2770000.0
1991-05-24,110.07,110.08,109.82,110.08,1,0.9168,102400.0,661000.0
1991-05-27,111.05,111.07,109.47,110.66,0.58,0.5269,861900.0,3827000.0
1991-05-28,111.61,111.68,111.36,111.68,1.02,0.9217,163000.0,970000.0
1991-05-29,112.75,112.75,111.67,112.75,1.07,0.9581,53000.0,1320000.0
1991-05-30,113.74,113.82,112.77,113.82,1.07,0.949,38800.0,753000.0
1991-05-31,114.83,114.83,113.84,114.83,1.01,0.8874,121100.0,1470000.0
1991-06-03,115.9,115.97,114.89,115.97,1.14,0.9928,95400.0,1643000.0
1991-06-04,117.12,117.12,116.83,117.12,1.15,0.9916,360300.0,2018000.0
1991-06-05,118.17,118.17,117.14,118.17,1.05,0.8965,30800.0,279000.0
1991-06-06,119.26,119.35,118.17,119.35,1.18,0.9986,26600.0,160000.0
1991-06-07,120.46,120.47,119.35,120.47,1.12,0.9384,10000.0,83000.0
1991-06-10,121.65,121.67,120.47,121.67,1.2,0.9961,40000.0,458000.0
1991-06-11,122.89,122.89,121.67,122.89,1.22,1.0027,54300.0,375000.0
1991-06-12,123.9,124.11,122.89,124.11,1.22,0.9928,137200.0,735000.0
1991-06-13,125.33,125.34,123.65,125.34,1.23,0.9911,2086800.0,11563000.0
1991-06-14,124.47,126.34,124.47,124.53,-0.81,-0.6462,663300.0,3541000.0
1991-06-17,125.63,125.77,123.54,125.77,1.24,0.9957,693300.0,4056000.0
1991-06-18,127.03,127.03,126.67,127.03,1.26,1.0018,203000.0,1015000.0
1991-06-19,128.12,128.29,127.03,128.29,1.26,0.9919,148100.0,744000.0
1991-06-20,129.55,129.57,129.21,129.57,1.28,0.9977,229900.0,1321000.0
1991-06-21,130.72,130.86,128.81,130.86,1.29,0.9956,1361300.0,7746000.0
1991-06-24,132.1,132.17,131.8,132.17,1.31,1.0011,196000.0,1657000.0
1991-06-25,133.48,133.49,132.17,133.49,1.32,0.9987,162400.0,1296000.0
1991-06-26,134.83,134.83,133.49,134.83,1.34,1.0038,340900.0,2149000.0
1991-06-27,136.04,136.19,134.83,136.19,1.36,1.0087,449700.0,2521000.0
1991-06-28,137.41,137.56,136.19,137.56,1.37,1.0059,493500.0,3032000.0
1991-07-01,136.64,138.62,136.56,136.85,-0.71,-0.5161,2294000.0,12469000.0
1991-07-02,135.91,135.96,135.69,135.96,-0.89,-0.6503,283800.0,3794000.0
1991-07-03,135.28,135.96,134.98,135.27,-0.69,-0.5075,271500.0,1818000.0
1991-07-04,136.63,136.63,134.19,136.63,1.36,1.0054,1339400.0,8095000.0
1991-07-05,136.01,137.68,135.9,135.96,-0.67,-0.4904,1454000.0,9394000.0
1991-07-08,135.26,135.28,134.93,135.28,-0.68,-0.5001,587400.0,2925000.0
1991-07-09,136.56,136.57,134.31,134.64,-0.64,-0.4731,844200.0,4174000.0
1991-07-10,134.4,135.6,133.72,133.99,-0.65,-0.4828,602300.0,2894000.0
1991-07-11,133.22,133.99,133.13,133.38,-0.61,-0.4553,507300.0,2417000.0
1991-07-12,132.8,133.38,132.42,132.8,-0.58,-0.4348,314400.0,1484000.0
1991-07-15,133.9,134.1,131.87,133.14,0.34,0.256,1193800.0,5534000.0
1991-07-16,134.39,134.47,133.14,134.47,1.33,0.9989,279600.0,1328000.0
1991-07-17,135.81,135.81,135.39,135.81,1.34,0.9965,66000.0,397000.0
1991-07-18,137.17,137.17,135.81,137.17,1.36,1.0014,84700.0,464000.0
1991-07-19,137.66,138.54,136.66,136.7,-0.47,-0.3426,1082300.0,5242000.0
1991-07-22,138.07,138.07,136.7,138.07,1.37,1.0022,276400.0,1423000.0
1991-07-23,139.35,139.39,138.07,139.39,1.32,0.956,724100.0,3548000.0
1991-07-24,140.66,140.74,138.69,140.68,1.29,0.9255,598800.0,2901000.0
1991-07-25,140.2,141.01,139.99,140.19,-0.49,-0.3483,839000.0,4080000.0
1991-07-26,140.11,141.46,139.27,140.66,0.47,0.3353,927900.0,4520000.0
1991-07-29,141.22,141.72,140.81,141.52,0.86,0.6114,477100.0,2350000.0
1991-07-30,142.39,142.45,141.39,142.39,0.87,0.6148,560100.0,2718000.0
1991-07-31,143.72,143.8,142.39,143.8,1.41,0.9902,405100.0,1993000.0
1991-08-01,145.12,145.24,143.8,145.24,1.44,1.0014,473100.0,2310000.0
1991-08-02,146.49,146.68,145.44,146.68,1.44,0.9915,1174400.0,5825000.0
1991-08-05,148.06,148.15,146.68,148.15,1.47,1.0022,512600.0,2593000.0
1991-08-06,149.62,149.62,148.15,149.62,1.47,0.9922,200100.0,1065000.0
1991-08-07,150.93,151.12,149.62,151.12,1.5,1.0025,110700.0,580000.0
1991-08-08,152.57,152.61,151.12,152.61,1.49,0.986,195100.0,1045000.0
1991-08-09,153.9,154.1,152.61,154.1,1.49,0.9763,371500.0,1990000.0
1991-08-12,155.34,155.54,154.1,155.54,1.44,0.9345,391900.0,2154000.0
1991-08-13,156.87,157.07,155.54,157.07,1.53,0.9837,2003900.0,10529000.0
1991-08-14,158.3,158.63,158.11,158.63,1.56,0.9932,548000.0,2929000.0
1991-08-15,159.92,160.21,158.63,160.21,1.58,0.996,153700.0,850000.0
1991-08-16,161.56,161.6,160.21,161.6,1.39,0.8676,98400.0,581000.0
1991-08-19,163.21,163.21,161.6,163.21,1.61,0.9963,98500.0,614000.0
1991-08-20,164.74,164.84,163.21,164.84,1.63,0.9987,57300.0,388000.0
1991-08-21,166.49,166.49,164.84,166.49,1.65,1.001,341100.0,2106000.0
1991-08-22,167.81,168.16,166.49,168.16,1.67,1.0031,129600.0,845000.0
1991-08-23,169.81,169.81,168.16,169.81,1.65,0.9812,60500.0,502000.0
1991-08-26,171.51,171.51,169.81,171.51,1.7,1.0011,64300.0,518000.0
1991-08-27,173.06,173.19,171.51,173.19,1.68,0.9795,79600.0,520000.0
1991-08-28,174.82,174.92,173.19,174.92,1.73,0.9989,80400.0,511000.0
1991-08-29,176.53,176.66,174.92,176.66,1.74,0.9947,260800.0,1629000.0
1991-08-30,178.2,178.43,176.66,178.43,1.77,1.0019,675900.0,4219000.0
1991-09-02,180.08,180.22,178.43,180.22,1.79,1.0032,140800.0,886000.0
1991-09-03,181.71,181.97,180.22,181.97,1.75,0.971,147500.0,940000.0
1991-09-04,183.66,183.69,181.97,183.69,1.72,0.9452,65000.0,470000.0
1991-09-05,185.48,185.51,183.69,185.51,1.82,0.9908,151400.0,1095000.0
1991-09-06,187.09,187.36,185.51,187.36,1.85,0.9973,276500.0,1761000.0
1991-09-09,189.1,189.24,187.36,189.24,1.88,1.0034,355200.0,2349000.0
1991-09-10,190.98,190.98,188.19,188.33,-0.91,-0.4809,3343400.0,21507000.0
1991-09-11,187.29,187.29,186.86,187.22,-1.11,-0.5894,2139200.0,14677000.0
1991-09-12,186.22,187.4,186.07,186.22,-1,-0.5341,1969900.0,16265000.0
1991-09-13,188.0,188.04,185.01,187.79,1.57,0.8431,3743400.0,24035000.0
1991-09-16,189.55,189.66,187.79,189.66,1.87,0.9958,993300.0,6343000.0
1991-09-17,191.16,191.18,188.28,188.65,-1.01,-0.5325,2882900.0,18623000.0
1991-09-18,187.26,188.59,187.18,187.63,-1.02,-0.5407,1582200.0,11015000.0
1991-09-19,187.65,189.21,186.49,186.88,-0.75,-0.3997,2343900.0,14607000.0
1991-09-20,185.77,187.21,185.66,185.92,-0.96,-0.5137,1207500.0,7417000.0
1991-09-23,185.0,185.92,184.71,185.0,-0.92,-0.4948,403400.0,2806000.0
1991-09-24,183.96,185.04,183.69,184.08,-0.92,-0.4973,142600.0,1002000.0
1991-09-25,182.8,184.08,182.8,183.19,-0.89,-0.4835,138900.0,934000.0
1991-09-26,182.21,183.19,181.93,182.33,-0.86,-0.4695,654100.0,4620000.0
1991-09-27,183.12,183.89,181.19,181.82,-0.51,-0.2797,3372800.0,20416000.0
1991-09-30,180.28,181.95,180.27,180.92,-0.9,-0.495,2559400.0,22336000.0
1991-10-03,181.55,182.48,179.8,182.48,1.56,0.8623,1874100.0,12329000.0
1991-10-04,184.29,184.29,183.59,184.29,1.81,0.9919,736000.0,5039000.0
1991-10-07,185.95,186.0,185.41,186.0,1.71,0.9279,1136900.0,7291000.0
1991-10-08,187.59,187.61,186.0,187.49,1.49,0.8011,2374500.0,15241000.0
1991-10-09,188.49,189.12,186.31,189.12,1.63,0.8694,2098900.0,13440000.0
1991-10-10,190.71,191.01,189.12,191.01,1.89,0.9994,663800.0,4333000.0
1991-10-11,192.84,192.88,191.01,192.85,1.84,0.9633,1098100.0,7251000.0
1991-10-14,194.06,194.69,192.32,194.67,1.82,0.9437,2149300.0,13948000.0
1991-10-15,196.58,196.61,194.67,196.61,1.94,0.9966,1100200.0,7265000.0
1991-10-16,198.51,198.57,196.61,198.57,1.96,0.9969,956200.0,6273000.0
1991-10-17,200.5,200.51,198.57,200.51,1.94,0.977,607700.0,4136000.0
1991-10-18,202.5,202.51,200.51,202.51,2,0.9975,296800.0,2384000.0
1991-10-21,204.53,204.53,202.51,204.53,2.02,0.9975,353700.0,2514000.0
1991-10-22,206.06,206.53,204.53,206.53,2,0.9779,212800.0,1521000.0
1991-10-23,208.06,208.25,206.53,208.25,1.72,0.8328,262300.0,1980000.0
1991-10-24,210.2,210.2,208.25,210.07,1.82,0.8739,1935700.0,13174000.0
1991-10-25,210.34,211.97,209.71,211.86,1.79,0.8521,3265000.0,22263000.0
1991-10-28,213.5,213.98,211.86,213.98,2.12,1.0007,321700.0,2357000.0
1991-10-29,215.63,215.78,213.98,215.78,1.8,0.8412,269700.0,2069000.0
1991-10-30,216.37,216.43,215.78,216.43,0.65,0.3012,238000.0,1814000.0
1991-10-31,218.59,218.6,216.43,218.6,2.17,1.0026,392900.0,2914000.0
1991-11-01,220.71,220.72,218.6,220.72,2.12,0.9698,590600.0,4313000.0
1991-11-04,222.77,222.77,220.79,222.77,2.05,0.9288,447400.0,3352000.0
1991-11-05,224.44,224.65,222.77,224.65,1.88,0.8439,280500.0,2225000.0
1991-11-06,226.83,226.88,224.65,226.88,2.23,0.9927,284800.0,2188000.0
1991-11-07,228.93,228.93,226.88,228.93,2.05,0.9036,483300.0,4085000.0
1991-11-08,230.99,231.22,228.93,231.22,2.29,1.0003,1440600.0,11039000.0
1991-11-11,233.48,233.55,231.22,233.55,2.33,1.0077,247400.0,2130000.0
1991-11-12,235.75,235.8,233.55,235.8,2.25,0.9634,89500.0,914000.0
1991-11-13,236.51,236.67,235.8,236.67,0.87,0.369,79900.0,879000.0
1991-11-14,237.39,237.45,236.67,237.45,0.78,0.3296,86200.0,940000.0
1991-11-15,238.25,238.25,237.45,238.25,0.8,0.3369,205800.0,1914000.0
1991-11-18,240.04,240.62,238.25,240.62,2.37,0.9948,188500.0,1534000.0
1991-11-19,242.24,242.24,240.62,242.24,1.62,0.6733,231000.0,2040000.0
1991-11-20,244.5,244.5,242.24,244.5,2.26,0.933,232500.0,1929000.0
1991-11-21,246.26,246.31,244.5,246.31,1.81,0.7403,215500.0,2030000.0
1991-11-22,248.24,248.53,246.31,248.53,2.22,0.9013,213300.0,1954000.0
1991-11-25,250.84,250.85,248.53,250.85,2.32,0.9335,233100.0,1963000.0
1991-11-26,252.9,252.97,250.85,252.97,2.12,0.8451,245400.0,2326000.0
1991-11-27,255.27,255.45,252.97,255.45,2.48,0.9804,212000.0,1756000.0
1991-11-28,257.28,257.35,255.45,257.35,1.9,0.7438,250200.0,2251000.0
1991-11-29,259.68,259.85,257.35,259.6,2.25,0.8743,3369500.0,28453000.0
1991-12-02,261.78,262.19,259.67,262.19,2.59,0.9977,1912800.0,16310000.0
1991-12-03,264.64,264.81,262.19,264.81,2.62,0.9993,110100.0,1207000.0
1991-12-04,265.53,265.77,264.81,265.77,0.96,0.3625,74200.0,903000.0
1991-12-05,266.48,266.66,265.77,266.66,0.89,0.3349,205000.0,2100000.0
1991-12-06,269.34,269.35,266.66,269.35,2.69,1.0088,161300.0,1798000.0
1991-12-09,270.27,270.27,269.35,270.27,0.92,0.3416,163100.0,1648000.0
1991-12-10,270.27,272.91,270.27,272.91,2.64,0.9768,51600.0,665000.0
1991-12-11,273.53,273.71,272.91,273.71,0.8,0.2931,66900.0,859000.0
1991-12-12,274.41,274.41,273.71,274.41,0.7,0.2557,157700.0,1644000.0
1991-12-13,276.81,277.0,274.41,277.0,2.59,0.9438,74600.0,962000.0
1991-12-16,277.53,277.85,277.0,277.85,0.85,0.3069,58000.0,817000.0
1991-12-17,278.67,278.68,277.85,278.68,0.83,0.2987,49300.0,754000.0
1991-12-18,279.32,279.51,278.68,279.51,0.83,0.2978,76000.0,893000.0
1991-12-19,279.98,280.17,279.51,280.17,0.66,0.2361,109400.0,1242000.0
1991-12-20,282.83,282.83,280.63,282.83,2.66,0.9494,439300.0,6268000.0
1991-12-23,285.65,285.65,282.83,285.65,2.82,0.9971,104600.0,1182000.0
1991-12-24,285.74,286.22,285.65,286.22,0.57,0.1995,48600.0,593000.0
1991-12-25,287.09,287.15,286.22,287.15,0.93,0.3249,57300.0,873000.0
1991-12-26,288.03,288.03,287.15,288.03,0.88,0.3065,116800.0,1422000.0
1991-12-27,290.65,290.85,288.03,290.85,2.82,0.9791,155100.0,1789000.0
1991-12-30,291.71,291.71,290.85,291.71,0.86,0.2957,116500.0,1881000.0
1991-12-31,292.48,292.75,291.71,292.75,1.04,0.3565,58400.0,858000.0
1992-01-02,293.74,293.75,292.76,293.75,1,0.3416,92800.0,1339000.0
1992-01-03,296.24,296.52,293.75,296.52,2.77,0.943,143600.0,1842000.0
1992-01-06,297.68,297.68,296.52,297.68,1.16,0.3912,340000.0,4236000.0
1992-01-07,298.54,298.77,297.68,298.77,1.09,0.3662,89200.0,1064000.0
1992-01-08,299.65,299.66,298.77,299.66,0.89,0.2979,65900.0,930000.0
1992-01-09,300.61,300.62,299.66,300.62,0.96,0.3204,94300.0,1244000.0
1992-01-10,301.82,301.83,300.62,301.83,1.21,0.4025,160500.0,2629000.0
1992-01-13,302.83,303.06,302.0,303.06,1.23,0.4075,72500.0,1097000.0
1992-01-14,304.77,305.74,303.06,305.74,2.68,0.8843,63200.0,858000.0
1992-01-15,306.62,306.63,305.74,306.63,0.89,0.2911,25900.0,314000.0
1992-01-16,306.85,306.85,306.63,306.85,0.22,0.0717,37800.0,488000.0
1992-01-17,307.37,307.38,306.85,307.38,0.53,0.1727,25000.0,321000.0
1992-01-20,307.38,307.39,307.38,307.39,0.01,0.0033,44500.0,502000.0
1992-01-21,307.87,307.87,307.39,307.87,0.48,0.1562,53400.0,650000.0
1992-01-22,307.95,307.95,307.87,307.95,0.08,0.026,31200.0,439000.0
1992-01-23,308.53,308.53,307.95,308.53,0.58,0.1883,41300.0,583000.0
1992-01-24,309.05,309.05,308.53,309.05,0.52,0.1685,72200.0,1004000.0
1992-01-27,311.6,311.61,309.05,311.61,2.56,0.8283,56200.0,750000.0
1992-01-28,311.67,311.84,311.61,311.84,0.23,0.0738,66400.0,822000.0
1992-01-29,312.41,312.58,311.84,312.42,0.58,0.186,40100.0,450000.0
1992-01-30,312.73,312.73,312.42,312.73,0.31,0.0992,39100.0,543000.0
1992-01-31,313.24,313.24,312.73,313.24,0.51,0.1631,35400.0,586000.0
1992-02-03,314.18,314.18,313.24,314.18,0.94,0.3001,30500.0,583000.0
1992-02-07,314.72,314.72,314.18,314.72,0.54,0.1719,32700.0,527000.0
1992-02-10,315.55,315.56,314.72,315.56,0.84,0.2669,35400.0,586000.0
1992-02-11,316.12,316.43,315.56,316.43,0.87,0.2757,29600.0,460000.0
1992-02-12,316.43,316.44,316.43,316.44,0.01,0.0032,27000.0,397000.0
1992-02-13,317.24,317.57,317.04,317.04,0.6,0.1896,102000.0,1680000.0
1992-02-14,319.45,319.68,317.04,319.68,2.64,0.8327,45700.0,770000.0
1992-02-17,319.77,319.77,319.68,319.77,0.09,0.0282,636900.0,13782000.0
1992-02-18,338.98,339.16,319.77,337.11,17.34,5.4226,740700.0,12655000.0
1992-02-19,340.5,342.41,337.11,342.41,5.3,1.5722,940100.0,16501000.0
1992-02-20,345.22,348.01,342.41,347.99,5.58,1.6296,1034100.0,20004000.0
1992-02-21,358.91,359.93,347.99,359.59,11.6,3.3334,1158200.0,19254000.0
1992-02-24,361.11,361.62,359.59,360.5,0.91,0.2531,3015700.0,18038000.0
1992-02-25,359.66,361.29,357.07,360.37,-0.13,-0.0361,486200.0,8037000.0
1992-02-26,359.85,360.76,359.27,360.1,-0.27,-0.0749,575300.0,8082000.0
1992-02-27,361.0,363.03,360.1,362.45,2.35,0.6526,952400.0,17931000.0
1992-02-28,364.15,364.67,362.45,364.66,2.21,0.6097,986200.0,26401000.0
1992-03-02,365.15,365.39,364.66,365.39,0.73,0.2002,340500.0,5644000.0
1992-03-03,366.79,367.25,365.39,367.0,1.61,0.4406,298900.0,3366000.0
1992-03-04,367.56,368.32,366.95,368.32,1.32,0.3597,561400.0,10360000.0
1992-03-05,369.31,369.88,368.11,369.76,1.44,0.391,836000.0,14928000.0
1992-03-06,370.79,371.76,369.76,371.76,2,0.5409,523700.0,9958000.0
1992-03-09,372.26,374.06,371.88,373.53,1.77,0.4761,2096800.0,22273000.0
1992-03-10,374.48,375.23,373.53,375.23,1.7,0.4551,501100.0,7452000.0
1992-03-11,375.87,376.25,374.98,376.14,0.91,0.2425,400100.0,11238000.0
1992-03-12,377.55,377.57,376.14,376.92,0.78,0.2074,1032600.0,31594000.0
1992-03-13,376.58,377.19,376.38,376.38,-0.54,-0.1433,252700.0,4487000.0
1992-03-16,377.0,377.42,376.38,377.05,0.67,0.178,264600.0,2265000.0
1992-03-17,377.5,377.84,377.03,377.49,0.44,0.1167,89000.0,1340000.0
1992-03-18,377.94,378.32,377.49,377.66,0.17,0.045,402800.0,2252000.0
1992-03-19,377.26,377.96,376.21,377.31,-0.35,-0.0927,1362800.0,35111000.0
1992-03-20,377.91,378.03,377.31,377.99,0.68,0.1802,316000.0,7844000.0
1992-03-23,378.61,379.04,377.45,378.89,0.9,0.2381,1029000.0,24375000.0
1992-03-24,378.53,379.5,378.05,378.69,-0.2,-0.0528,437800.0,7016000.0
1992-03-25,378.33,379.02,378.12,378.12,-0.57,-0.1505,1182000.0,21445000.0
1992-03-26,379.29,379.34,377.64,379.13,1.01,0.2671,1022500.0,24177000.0
1992-03-27,379.65,380.79,379.13,380.77,1.64,0.4326,189200.0,5469000.0
1992-03-30,381.54,381.56,380.76,381.44,0.67,0.176,1265500.0,40359000.0
1992-03-31,381.87,382.06,381.24,381.24,-0.2,-0.0524,1739100.0,53853000.0
1992-04-01,381.55,381.85,381.01,381.01,-0.23,-0.0603,406500.0,7767000.0
1992-04-02,381.47,381.58,381.01,381.12,0.11,0.0289,167300.0,3193000.0
1992-04-03,381.44,381.57,381.12,381.33,0.21,0.0551,170000.0,3377000.0
1992-04-06,381.97,382.08,381.33,381.47,0.14,0.0367,529800.0,14543000.0
1992-04-07,381.95,382.1,381.47,381.93,0.46,0.1206,1061300.0,30266000.0
1992-04-08,382.53,382.59,381.92,382.43,0.5,0.1309,186600.0,5277000.0
1992-04-09,381.93,382.88,381.65,381.65,-0.78,-0.204,316800.0,7148000.0
1992-04-10,381.52,382.04,381.2,382.03,0.38,0.0996,706600.0,13499000.0
1992-04-13,387.27,392.28,382.03,391.11,9.08,2.3768,2059300.0,52440000.0
1992-04-14,393.1,400.61,391.1,400.61,9.5,2.429,941500.0,25184000.0
1992-04-15,400.35,406.72,398.23,406.72,6.11,1.5252,1056600.0,25157000.0
1992-04-16,404.07,410.61,403.52,410.55,3.83,0.9417,3921100.0,57466000.0
1992-04-17,408.56,414.42,406.19,414.42,3.87,0.9426,1567800.0,45102000.0
1992-04-20,417.19,420.99,413.64,413.85,-0.57,-0.1375,1017000.0,23206000.0
1992-04-21,417.99,421.55,402.89,410.06,-3.79,-0.9158,5125700.0,72181000.0
1992-04-22,400.12,410.06,399.87,399.88,-10.18,-2.4826,5059600.0,73539000.0
1992-04-23,407.13,408.86,394.6,407.25,7.37,1.8431,5471800.0,71062000.0
1992-04-24,405.88,415.05,397.74,414.4,7.15,1.7557,3470600.0,47646000.0
1992-04-27,422.45,424.92,413.47,424.58,10.18,2.4566,3725700.0,53584000.0
